"pid","assessed_value"
6568,134030.316133333
6569,551447.707666667
6570,484157.139533333
6571,257507.754215873
6572,193467.670533333
6573,268577.582911111
6574,207575.572
6575,144954.341816667
6576,140149.959
6577,976941.447133333
6578,234910.1144
6579,209433.1002
6580,198695.206038095
6581,251889.710333333
6582,174858.514
6583,1036308.31913333
6584,416171.154666667
6585,318174.910133333
6586,237073.212
6587,216810.324
6588,178604.782714286
6589,152521.53567619
6590,552141.004
6591,283266.796333333
6592,327908.897333333
6593,259062.518942857
6594,1015147.36751429
6595,428738.240266667
6596,439111.8252
6597,139068.3976
6598,452936.911333333
6599,190230.738780952
6600,131895.091933333
6601,187531.7002
6602,199814.803
6603,329134.433333333
6604,56306.1185523809
6605,392678.7396
6606,201437.5832
6607,110875.139666667
6608,293908.135466667
6609,237071.7368
6610,157821.426460606
6611,802964.181571428
6612,201798.274333333
6613,884066.740247619
6614,471277.032466667
6615,154142.962533333
6616,298670.1604
6617,236515.738
6618,187589.627028571
6619,357480.310933333
6620,211211.0564
6621,417359.900742857
6622,249893.640333333
6623,396785.988933334
6624,310861.983244444
6625,174855.243111111
6626,368344.017809524
6627,1439696.87913333
6628,215734.853
6629,261459.446733333
6630,319886.795333333
6631,288553.255333333
6632,207585.878161905
6633,225362.594784127
6634,195625.459666667
6635,454532.017266667
6636,358403.854888889
6637,487040.034980952
6638,268279.998133333
6639,201499.134
6640,191908.966666667
6641,194056.035333333
6642,279256.805066667
6643,153360.755298701
6644,202224.72
6645,345583.103133333
6646,175660.686666667
6647,594305.576266667
6648,354835.328933333
6649,131078.116866667
6650,180640.259964146
6651,150040.3926
6652,136698.694533333
6653,108273.690761905
6654,244695.802666667
6655,266665.68
6656,304778.121819048
6657,301546.079733333
6658,202287.272885714
6659,240835.724266667
6660,625612.728266667
6661,170815.176778571
6662,452660.427333333
6663,228518.547790476
6664,391193.01
6665,220307.653866667
6666,294777.9696
6667,431422.1204
6668,265303.483733333
6669,510643.248266667
6670,272789.167666667
6671,92381.4864
6672,279367.981066667
6673,217676.227266667
6674,229986.035733333
6675,276169.518266667
6676,157711.379066667
6677,576593.742733333
6678,157148.901866667
6679,154565.7934
6680,141086.038857143
6681,425040.7744
6682,211221.71
6683,218380.555333333
6684,276379.137866667
6685,79960.5114666667
6686,478055.968666667
6687,567745.673333333
6688,192600.897933333
6689,165734.707666667
6690,134591.5388
6691,348680.4912
6692,715086.454
6693,125321.892704762
6694,60188.9516
6695,231579.672697436
6696,177248.8482
6697,518262.850333333
6698,86555.3118857143
6699,186703.433515679
6700,2011328.64466667
6701,222454.308266667
6702,205985.8816
6703,192743.763361905
6704,151750.614866667
6705,405097.217657143
6706,253139.754933333
6707,677621.4042
6708,188775.536498701
6709,332239.6852
6710,303106.9672
6711,291037.088361905
6712,124233.717019048
6713,1010269.33193333
6714,182078.9918
6715,172749.328066667
6716,667822.502466667
6717,341629.0146
6718,986163.912533334
6719,105439.2776
6720,590458.7838
6721,147965.626933333
6722,197625.737509091
6723,346320.480666667
6724,284973.793066667
6725,104510.6746
6726,717987.871
6727,1296161.2376
6728,333514.467466667
6729,260843.0518
6730,159349.738676923
6731,150674.225361905
6732,178474.539733333
6733,125967.524666667
6734,147388.844860606
6735,599708.87
6736,1330157.20613333
6737,635829.380866667
6738,148638.5344
6739,684742.116609524
6740,195216.760866667
6741,749729.524266666
6742,240353.422733333
6743,110589.100793939
6744,149049.766283333
6745,259998.784533333
6746,277797.958
6747,397561.408857143
6748,862590.0928
6749,147394.937284848
6750,1049440.24146667
6751,248774.084666667
6752,168644.637607784
6753,118755.338466667
6754,319297.31452381
6755,320702.017533333
6756,355346.15
6757,275077.541428571
6758,616287.277
6759,337343.6812
6760,126968.398666667
6761,792143.749
6762,259867.9788
6763,368754.953333333
6764,260513.459466667
6765,183720.315666667
6766,156160.670060606
6767,153515.845933333
6768,158248.6618
6769,478088.046333333
6770,286058.0014
6771,953785.812133333
6772,140263.694266667
6773,242439.714533333
6774,350669.442133333
6775,203944.021466667
6776,223746.7012
6777,129643.644327273
6778,193886.1868
6779,366339.741866667
6780,180938.3066
6781,184240.351666667
6782,1720212.7626
6783,341147.859314286
6784,161764.976733333
6785,355608.021066667
6786,163919.694933333
6787,92436.7627333333
6788,376166.319666667
6789,353423.869266667
6790,141443.306533333
6791,189802.484533333
6792,292675.210038095
6793,487970.288933333
6794,195025.407466667
6795,289661.343333333
6796,317000.9538
6797,638390.421866667
6798,197456.883866667
6799,126436.410472464
6800,344650.668742857
6801,167317.999133333
6802,101481.7364
6803,273065.090030303
6804,226821.322509091
6805,222583.003333333
6806,294950.665733333
6807,97472.0701809524
6808,999522.945190476
6809,308131.887333333
6810,215066.861066667
6811,212920.100228571
6812,118381.1526
6813,160354.724733333
6814,454446.230933333
6815,72650.1238761905
6816,567506.240133333
6817,88115.0391333333
6818,201855.490133333
6819,142414.654866667
6820,370315.288933333
6821,138699.645133333
6822,645557.148057143
6823,145576.499152381
6824,684619.225822222
6825,391960.394533333
6826,131195.778212454
6827,291164.4128
6828,184137.452733333
6829,122781.943866667
6830,182971.256857143
6831,194928.991019048
6832,158384.877333333
6833,98949.8099333334
6834,97456.5394666667
6835,356160.237333333
6836,237979.566533333
6837,403997.017466667
6838,324839.047133333
6839,1027818.67451429
6840,119281.976914286
6841,161533.612733333
6842,161743.603733333
6843,155920.638866667
6844,70232.2056
6845,352844.086666667
6846,464634.4024
6847,242942.751066667
6848,104056.420847619
6849,223324.259609524
6850,202638.161666667
6851,329542.772533333
6852,212334.403466667
6853,267010.082666667
6854,647291.1536
6855,291776.103666667
6856,527062.087933333
6857,120783.554311111
6858,114233.237952381
6859,250537.05867619
6860,132269.204733333
6861,371338.247571429
6862,390351.390952381
6863,366008.274133333
6864,299688.0536
6865,404368.560888889
6866,130455.766266667
6867,167702.718133333
6868,264486.1544
6869,235979.090733333
6870,532373.245666667
6871,367455.41732381
6872,173978.174933333
6873,149322.048438095
6874,418375.8202
6875,1622197.9582
6876,173669.106333333
6877,333746.097666667
6878,2581481.97326667
6879,220684.531333333
6880,428328.909298413
6881,248040.703580952
6882,282485.491266667
6883,170698.64
6884,130398.373733333
6885,740683.9226
6886,175034.769523809
6887,379583.907266667
6888,775020.403866667
6889,351958.302552381
6890,232724.931963399
6891,297123.54
6892,188991.74687619
6893,201219.743333333
6894,197375.412866667
6895,177007.476145455
6896,1827280.03833333
6897,264998.7172
6898,296214.2374
6899,415595.194742857
6900,276333.538666667
6901,411403.4914
6902,236744.193733333
6903,377935.244515033
6904,350030.923666667
6905,146873.45952381
6906,489039.298266667
6907,258592.662266667
6908,161656.457733333
6909,188869.678333333
6910,151947.0866
6911,269319.525761905
6912,286250.541933333
6913,394721.2016
6914,208003.489933333
6915,303645.405933333
6916,177171.041266667
6917,197958.998933333
6918,127667.529133333
6919,283481.501
6920,138713.528533333
6921,182754.671733333
6922,234907.518194872
6923,307561.008372549
6924,159943.017333333
6925,1232073.62233333
6926,355647.7756
6927,670695.220866666
6928,287104.2316
6929,149947.0544
6930,116555.414333333
6931,324498.629333333
6932,157696.038057143
6933,522813.152066667
6934,214664.673095238
6935,810552.117933334
6936,234260.8498
6937,363410.5125
6938,201998.082066667
6939,124658.194250242
6940,126107.657
6941,229543.615
6942,107839.496507692
6943,299544.764333333
6944,360469.577238095
6945,321988.374333333
6946,286510.7832
6947,126970.199133333
6948,117187.335333333
6949,223448.329266667
6950,182638.824266667
6951,259106.205063248
6952,375723.904933333
6953,185709.798714286
6954,753870.5682
6955,264826.213666667
6956,209781.952222222
6957,304006.829333333
6958,250857.4224
6959,584558.204333333
6960,183676.21187619
6961,305733.485333333
6962,213220.818163636
6963,170694.874571429
6964,83136.1225333334
6965,99514.332229776
6966,374354.8952
6967,96459.8713365079
6968,179532.990628571
6969,467597.881333333
6970,264925.912933333
6971,421702.962533333
6972,895704.118933333
6973,255975.107323809
6974,366054.937266667
6975,91257.8162095238
6976,285627.115333333
6977,228343.786433716
6978,210936.5488
6979,529897.025466667
6980,174833.298466667
6981,172013.5184
6982,379863.050628571
6983,187675.712533333
6984,218402.373
6985,273548.638190476
6986,173944.561333333
6987,354377.436133333
6988,249950.8097
6989,119248.626866667
6990,534841.368666667
6991,330558.956193651
6992,288795.271933333
6993,106946.756914286
6994,309040.904066667
6995,428219.623466667
6996,729777.988885714
6997,301408.922666667
6998,351227.193466667
6999,95661.4900666667
7000,350164.905311111
7001,427101.284533333
7002,326348.912533333
7003,359533.1342
7004,380956.336933333
7005,232533.087733333
7006,162740.772888889
7007,819543.856752381
7008,374518.082
7009,269626.787733333
7010,161901.377333333
7011,206866.6148
7012,422970.929333333
7013,203612.035
7014,600666.062222222
7015,274752.435666667
7016,166272.9026
7017,223614.9778
7018,270911.830438095
7019,295355.494666667
7020,355779.1684
7021,306627.641466667
7022,380067.054266667
7023,510057.7004
7024,212667.669533333
7025,359833.183333333
7026,200692.987
7027,181942.742266667
7028,110461.165466667
7029,178756.4782
7030,282960.4658
7031,179296.266466667
7032,266657.093333333
7033,317764.6116
7034,650127.894666667
7035,267843.7698
7036,305650.4874
7037,323889.6646
7038,168552.717
7039,662326.817466666
7040,505547.154247619
7041,181714.062333333
7042,389211.899761905
7043,513126.622333333
7044,211116.714533333
7045,73875.6870761905
7046,240109.294101587
7047,316845.627333333
7048,402605.891444444
7049,201847.368942857
7050,243559.771844444
7051,122597.570066667
7052,587668.084866667
7053,350692.17232381
7054,151015.595609524
7055,213698.431666667
7056,314458.477661538
7057,122395.2594
7058,364098.24
7059,1854006.26013333
7060,224917.645533333
7061,401444.1216
7062,295533.189733333
7063,250112.254733333
7064,141042.689533333
7065,270830.2998
7066,189263.636266667
7067,248306.402933333
7068,114771.739199772
7069,234446.192698413
7070,133243.190733333
7071,244823.593028571
7072,109726.768666667
7073,217406.884853968
7074,534081.050466667
7075,264919.686
7076,698826.351666667
7077,156896.53547013
7078,311143.133866667
7079,1014506.75033333
7080,353954.522590476
7081,219054.4722
7082,353846.947133333
7083,270068.090990476
7084,152129.836171429
7085,600792.599733333
7086,516304.58177591
7087,173298.743860606
7088,344947.102933333
7089,301578.253238095
7090,304813.513466667
7091,242252.4908
7092,359255.177866667
7093,483056.327866667
7094,178418.199457143
7095,622189.146666667
7096,155845.567393939
7097,123624.7032
7098,936369.250666667
7099,273154.247371429
7100,395878.776733333
7101,491763.718
7102,285393.698247619
7103,141073.3894
7104,510475.27294359
7105,213130.188466667
7106,229437.554333333
7107,150484.643733333
7108,697668.7402
7109,181056.421515152
7110,294978.844091228
7111,1441643.13880513
7112,583359.803333333
7113,126251.030933333
7114,156008.589933333
7115,231457.447666667
7116,208996.790866667
7117,260048.241733333
7118,339947.770666667
7119,238529.693466667
7120,345636.015333333
7121,94493.9914666667
7122,358258.564066667
7123,132056.76831453
7124,210590.336733333
7125,169451.97347619
7126,269320.593733333
7127,159723.7264
7128,328139.377466667
7129,253128.383709091
7130,189064.4018
7131,509134.477533333
7132,156654.4192
7133,154333.617066667
7134,119866.588311111
7135,227717.379466667
7136,272905.185866667
7137,727638.729552381
7138,608278.4828
7139,325581.995409524
7140,77587.1522666667
7141,338570.86
7142,620719.646666667
7143,91565.67
7144,165878.7144
7145,627687.848133333
7146,133218.373749495
7147,270610.535038095
7148,643474.330066666
7149,162715.211866667
7150,205087.038066667
7151,238577.455930536
7152,443631.6576
7153,398925.179552381
7154,310898.3644
7155,110713.865860606
7156,386743.825333333
7157,65306.1875333333
7158,199005.017866667
7159,256375.379333333
7160,445136.008666667
7161,253540.802866667
7162,247947.863466667
7163,1080939.87152381
7164,112296.617155556
7165,167229.842
7166,499845.256888889
7167,185697.955533333
7168,189578.592266667
7169,712449.748666667
7170,136609.414
7171,241126.736066667
7172,748015.921866667
7173,325093.595333333
7174,546395.9528
7175,133225.392133333
7176,157676.2028
7177,1354610.19546667
7178,186139.859209524
7179,541250.709066667
7180,80477.1728666667
7181,153006.5508
7182,335886.019333333
7183,231803.912533333
7184,111757.997
7185,192703.3164
7186,275133.7968
7187,718181.434466667
7188,107938.226
7189,437795.216666667
7190,768818.4236
7191,175336.850666667
7192,497413.986
7193,144084.547460606
7194,344547.037733333
7195,275971.4364
7196,561464.834133333
7197,118918.096961905
7198,209858.3318
7199,579298.008295238
7200,352230.3996
7201,307969.305266667
7202,168644.637607784
7203,470913.045066667
7204,1075371.5074
7205,150129.808266667
7206,209060.989066667
7207,133554.01
7208,962892.317666667
7209,323507.8468
7210,1004882.08602857
